"gene_symbol","compartment","contrast","log_fc","ave_expr","t_stat","p_value","fdr"
"PODNL1","cortex","late_vs_control",3.83792830991625,-0.73942557781675,6.08097552443862,8.33072180911389e-06,0.00330146632416522
"ATP6V1C2","cortex","late_vs_control",-1.99528956891378,4.63328185798052,-6.06411803744397,8.92357052748947e-06,0.00330146632416522
"FSTL3","cortex","late_vs_control",2.08695527075092,5.2276021746302,6.05504934457737,9.09293027573603e-06,0.00330146632416522
"MICAL2","cortex","late_vs_control",1.09612243211737,5.9246526429404,6.05001496726926,9.12833220522334e-06,0.00330146632416522
"DLG2","cortex","late_vs_control",-1.52448982933485,3.66293193058325,-6.04196585950122,9.33607907031466e-06,0.00330146632416522
"FCGR3A","cortex","late_vs_control",2.61818070929883,4.24357336513865,6.02935030710769,9.59107942582095e-06,0.00330146632416522
"NDRG4","cortex","late_vs_control",1.51235727681981,4.23766924081209,6.01896200374528,9.80034444751579e-06,0.00330146632416522
"MAP3K6","cortex","late_vs_control",1.23916900882797,5.04110260507798,6.01863620550478,9.80698294193907e-06,0.00330146632416522
"ALDH16A1","cortex","late_vs_control",-0.912303049826388,5.98264674886426,-5.95362558451436,1.09120661468302e-05,0.00353711993599745
"IL15RA","cortex","late_vs_control",2.35859111899301,2.86390883837484,5.95932473539363,1.10961057861482e-05,0.00353711993599745
"TNFSF15","cortex","late_vs_control",2.20290614610289,4.25465490489053,5.95453869921861,1.12074563950015e-05,0.00353711993599745
"LOC109502036","cortex","late_vs_control",-2.62757764367825,3.56329534448219,-5.93339994008227,1.17131919692008e-05,0.00362128867635555
"NLRP3","cortex","late_vs_control",2.80675070168638,-0.0395279465772349,5.88313120474999,1.26065477316852e-05,0.00380200555456329
"MRNIP","cortex","late_vs_control",-0.89460368134846,4.4114540723361,-5.86182482577236,1.31855785217402e-05,0.00380200555456329
"PTCH2","cortex","late_vs_control",1.63711922327664,3.17909577569398,5.87170217167521,1.32894350155248e-05,0.00380200555456329
