"gene_symbol","compartment","contrast","log_fc","ave_expr","t_stat","p_value","fdr"
"LOC123382436","medulla","late_vs_control",-1.93121820601663,5.50195062337507,-5.72601236708693,2.63837819251584e-05,0.00532663103774934
"ERICH2","medulla","late_vs_control",1.46251550606652,1.77680833642027,5.71467029708509,2.651627424307e-05,0.00532663103774934
"EGF","medulla","late_vs_control",-4.0088418224789,7.13177546195203,-5.6810294092871,2.88504617295407e-05,0.00567662551611718
"ETV7","medulla","late_vs_control",3.01411572050286,2.41664390125157,5.67839310582691,2.90022132872955e-05,0.00567662551611718
"OTUD3","medulla","late_vs_control",-0.732871275343174,4.51592139710263,-5.65501763164776,2.98678826597871e-05,0.00574250492246483
"PREB","medulla","late_vs_control",0.837334085785476,5.1163628255378,5.65129405897211,3.00910718410419e-05,0.00574250492246483
"PIEZO2","medulla","late_vs_control",-3.45903957565993,1.57914327540053,-5.65010639585282,3.06832784595608e-05,0.00578322978076684
"SOCS1","medulla","late_vs_control",2.73691528415125,1.45100794954187,5.63435971600532,3.16623667914588e-05,0.00582516724169563
"PCNT","medulla","late_vs_control",-0.725656805817092,5.95566834976624,-5.62575663729851,3.16688859016661e-05,0.00582516724169563
"MAP3K6","medulla","late_vs_control",0.88951974042469,5.53524192400249,5.61750123132602,3.21970028995117e-05,0.00585180527698625
"MSMP","medulla","late_vs_control",3.50533399965181,-0.526421573929273,5.60439314913027,3.30542969093955e-05,0.00587357882741351
"KRT16","medulla","late_vs_control",4.98678149969655,-1.43291861281447,5.6039113872172,3.30862500266956e-05,0.00587357882741351
"UPP1","medulla","late_vs_control",2.23100768452325,5.63048625668019,5.60339073028201,3.36831268161284e-05,0.00591080801266475
"LOC109498181","medulla","late_vs_control",-2.80263684299653,3.06530724904213,-5.5951379321668,3.42437687249943e-05,0.005940904740051
"LAMC2","medulla","late_vs_control",3.1279276749463,4.2625485105307,5.5829755861431,3.50876067771459e-05,0.00601890441198525
"LOC101089059","medulla","late_vs_control",0.9061433240808,5.00982203521249,5.55989084772442,3.61446477005029e-05,0.00611985835813634
"PTPRU","medulla","late_vs_control",0.90089721930053,7.44284546870138,5.54844653987679,3.69865250462987e-05,0.00611985835813634
